text-en,intent-en,text-fr,intent-fr
what do you enjoy doing in your off time,what_are_your_hobbies,qu’aimez-vous faire pendant votre temps de congé,quels_sont_vos_passe-temps
"book me a flight to jackson, mississippi from austin texas on american airlines",book_flight,"réservez-moi un vol pour jackson, mississippi d’Austin Texas sur american airlines",réserver_un_vol
book me a place to chicago from atlanta united airlines,book_flight,réservez-moi un endroit à chicago d’atlanta united airlines,réserver_un_vol
can you book me a flight to memphis from st louis on delta airlines,book_flight,pouvez-vous me réserver un vol pour memphis de st louis sur delta airlines,réserver_un_vol
book a flight to los angeles from las vegas on american airlines,book_flight,réserver un vol pour los angeles depuis las Vegas sur american airlines,réserver_un_vol
"book me a flight to dallas from st, paul, minnesota on delta airlines",book_flight,"réservez-moi un vol pour Dallas de st, paul, minnesota sur delta airlines",réserver_un_vol
i need a flight on delta from los angeles to seattle,book_flight,J’ai besoin d’un vol sur delta de los angeles à Seattle,réserver_un_vol
i need to book a flight on jet blue to boston from new york,book_flight,J’ai besoin de réserver un vol sur jet blue à boston de new york,réserver_un_vol
can you get me a flight from san francisco to san jose using american airlines,book_flight,pouvez-vous me procurer un vol de San Francisco à San Jose en utilisant les compagnies aériennes américaines,réserver_un_vol
i want a flight from new york to san francisco using delta,book_flight,Je veux un vol de New York à San Francisco en utilisant delta,réserver_un_vol
get me a flight from barcelona to paris from jet blue,book_flight,obtenez-moi un vol de barcelone à paris de jet blue,réserver_un_vol
"""i'll be travelling from lax and headed to phl for 120 on the 10th of may",book_flight,« Je vais voyager de laxiste et dirigé à phl pour 120 le 10 mai,réserver_un_vol
"""i'm fly out from lax to phl this weekend for around $120",book_flight,« Je m’envole de laxiste à phl ce week-end pour environ 120 $,réserver_un_vol
"""i""m headed out to lax and going to phl for a low price of $120 this weekend on the 12th",book_flight,« Je me dirige vers le laxisme et aller à phl pour un prix bas de 120 $ ce week-end le 12,réserver_un_vol
"""i'm going on a flight from lax and going to phl, which is only $120 on june 15th",book_flight,"« Je vais sur un vol de laxiste et aller à phl, qui est seulement $120 le 15 juin",réserver_un_vol
"""i'll leave to lax and go to phl for $120 on nov 5th",book_flight,« Je vais partir à laxiste et aller à phl pour $120 le 5 novembre,réserver_un_vol
book me a flight from midway to jfk for less than 200 dollars,book_flight,réservez-moi un vol de midway à jfk pour moins de 200 dollars,réserver_un_vol
i need a flight from boston to miami for under 300 dollars,book_flight,J’ai besoin d’un vol de boston à miami pour moins de 300 dollars,réserver_un_vol
can i fly from atlanta to san francisco for less than 100 dollars,book_flight,puis-je voler d’atlanta à San Francisco pour moins de 100 dollars,réserver_un_vol
book a flight from new york to la for less than 200 dollars,book_flight,réserver un vol de new york à la pour moins de 200 dollars,réserver_un_vol
find me a flight from seattle to detroit for less than 200 dollars,book_flight,trouvez-moi un vol de seattle à detroit pour moins de 200 dollars,réserver_un_vol
i want to a book a roundtrip flight from san antonio to dtw departing on friday and returning on wednesday,book_flight,Je veux un livre un vol aller-retour de San Antonio à dtw au départ le vendredi et au retour le mercredi,réserver_un_vol
i'm looking for a flight from billings to cleveland on may 2 and a return on may 9,book_flight,Je suis à la recherche d’un vol de billings à cleveland le 2 mai et un retour le 9 mai,réserver_un_vol
i'm looking for flights that depart on the 3rd and return on z from monday to friday,book_flight,Je suis à la recherche de vols qui partent le 3 et reviennent le z du lundi au vendredi,réserver_un_vol
what roundtrip flights from orlando to vegas are available from thursday to monday,book_flight,quels vols aller-retour d’Orlando à Vegas sont disponibles du jeudi au lundi,réserver_un_vol
are there any roundtrip flights from shanghai to seatac that depart on wednesday and return on the thirty first,book_flight,y a-t-il des vols aller-retour de shanghai à Seatac qui partent le mercredi et reviennent le trente et unième,réserver_un_vol
make sure i get a delta flight from pittsburgh to arizona,book_flight,assurez-vous que j’obtiens un vol delta de pittsburgh à arizona,réserver_un_vol
book a delta flight to arizona from pittsburgh,book_flight,réserver un vol delta vers l’Arizona au départ de pittsburgh,réserver_un_vol
schedule a flight from pittsburgh to arizona on delta,book_flight,planifier un vol de pittsburgh à arizona sur delta,réserver_un_vol
i want to fly to atlanta for under 300 from pittsburgh,book_flight,Je veux voler à Atlanta pour moins de 300 de pittsburgh,réserver_un_vol
i need a flight for under 300 from pittsburgh to atlanta,book_flight,J’ai besoin d’un vol pour moins de 300 de pittsburgh à atlanta,réserver_un_vol
does my shopping list have pop tarts,shopping_list,ma liste de courses a-t-elle des tartes pop,liste_de_courses
can you check to see if my shopping list already has milk,shopping_list,pouvez-vous vérifier si ma liste de courses contient déjà du lait,liste_de_courses
did i remember to put oatmeal on my list,shopping_list,ai-je rappelé de mettre de la farine d’avoine sur ma liste,liste_de_courses
iterate over the items on my grocery list,shopping_list,itérer sur les articles de ma liste d’épicerie,liste_de_courses
tell me what i have on my shopping list,shopping_list,dites-moi ce que j’ai sur ma liste de courses,liste_de_courses
do i have twinkies on the grocery list,shopping_list,ai-je twinkies sur la liste d’épicerie,liste_de_courses
have i already got eggs down on the shopping list,shopping_list,ai-je déjà eu des œufs sur la liste de courses,liste_de_courses
recite the items i'm planning to purchase,shopping_list,réciter les articles que je compte acheter,liste_de_courses
what do i currently have on my shopping list,shopping_list,qu’est-ce que j’ai actuellement sur ma liste de courses,liste_de_courses
what's on my to-buy list,shopping_list,ce qui est sur ma liste d’achat,liste_de_courses
what's on my purchase list,shopping_list,ce qui est sur ma liste d’achat,liste_de_courses
do i have to buy milk,shopping_list,dois-je acheter du lait,liste_de_courses
is milk on my shopping list,shopping_list,est du lait sur ma liste de courses,liste_de_courses
is milk one of my shopping list items,shopping_list,est le lait l’un de mes articles de liste de courses,liste_de_courses
am i supposed to buy milk,shopping_list,suis-je censé acheter du lait,liste_de_courses
is milk one of the things i need to buy,shopping_list,est le lait l’une des choses que je dois acheter,liste_de_courses
tell me what's is on my shopping list,shopping_list,dites-moi ce qui est sur ma liste de courses,liste_de_courses
please read my shopping list,shopping_list,s’il vous plaît lire ma liste de courses,liste_de_courses
did you put carrots on the shopping list,shopping_list,avez-vous mis des carottes sur la liste de courses,liste_de_courses
does the shopping list have apples on it,shopping_list,la liste de courses contient-elle des pommes?,liste_de_courses
are carrots added to the grocery list,shopping_list,les carottes sont-ils ajoutées à la liste d’épicerie,liste_de_courses
is garlic on my grocery list,shopping_list,est l’ail sur ma liste d’épicerie,liste_de_courses
did carrots get on my shopping list,shopping_list,les carottes sont-ils inscrites sur ma liste de courses?,liste_de_courses
what things are on my shopping list today,shopping_list,quelles sont les choses sur ma liste de courses aujourd’hui,liste_de_courses
tell me the items in my shopping list,shopping_list,dites-moi les articles de ma liste de courses,liste_de_courses
what does my shopping list contain,shopping_list,que contient ma liste de courses,liste_de_courses
i need to know what's on my shopping list,shopping_list,J’ai besoin de savoir ce qui est sur ma liste de courses,liste_de_courses
what is on the shopping list,shopping_list,ce qui est sur la liste de courses,liste_de_courses
please let me know what is on my shopping list,shopping_list,s’il vous plaît laissez-moi savoir ce qui est sur ma liste de courses,liste_de_courses
let me know what's on my shopping list,shopping_list,faites-moi savoir ce qui est sur ma liste de courses,liste_de_courses
"text chrissy, i'm on my way",text,"texte chrissy, je suis sur mon chemin",SMS
"text dave, i'll be there soon",text,"texte dave, je serai là bientôt",SMS
send davis a text i'll be there in a few,text,envoyer davis un texte je serai là dans quelques-uns,SMS
text laura i'll be late for dinner,text,texte laura je serai en retard pour le dîner,SMS
"text mike, ""i'm running late",text,"texte mike, « Je suis en retard",SMS
tell jim i'm coming home soon,text,dire jim je rentre bientôt à la maison,SMS
i want to tell susan that the meeting has been cancelled,text,Je veux dire à susan que la réunion a été annulée,SMS
tell fred that i don't have his guitar,text,dire fred que je n’ai pas sa guitare,SMS
could you send a text to bill saying no,text,pourriez-vous envoyer un texte à la facture disant non,SMS
text mark hello,text,marque de texte hello,SMS
text emily,text,texte emily,SMS
please text john,text,s’il vous plaît texte john,SMS
i want you to text mark,text,Je veux que vous marquiez le texte,SMS
get a text to mark,text,obtenir un texte à marquer,SMS
can you text walt and tell him to meet me at the car wash,text,pouvez-vous texte walt et lui dire de me rencontrer au lave-auto,SMS
text courtney and inform her about the detour,text,texte courtney et l’informer du détour,SMS
text dan and tell him to go home,text,text dan et lui dire de rentrer à la maison,SMS
text samantha and let her know i will arrive in 10 minutes,text,texte samantha et laissez-lui savoir que j’arriverai dans 10 minutes,SMS
text katy and tell her i love her,text,texte katy et lui dire que je l’aime,SMS
text jean and tell him to call work,text,texte jean et lui dire d’appeler le travail,SMS
text steve and tell him i am running late,text,texto steve et lui dire que je suis en retard,SMS
i'd like you to text marie and let her know to meet me at the hospital,text,J’aimerais que vous envoyez un texto à Marie et que vous lui informiez de me rencontrer à l’hôpital,SMS
text jeff and tell him to pay the bill,text,texto jeff et lui dire de payer la facture,SMS
text mark and tell him to leave now,text,marquez le texte et dites-lui de partir maintenant,SMS
send jack a text saying hi,text,envoyer jack un texte disant bonjour,SMS
send a text that says hi to abby,text,envoyer un texte qui dit bonjour à abby,SMS
"i'd like to send a text to jack, say ""hi",text,"Je voudrais envoyer un texte à jack, dire « salut",SMS
can you text dave and tell him i like his paper,text,pouvez-vous envoyer un SMS à Dave et lui dire que j’aime son papier,SMS
can you text mary and tell her she is amazing,text,pouvez-vous envoyer un sms à Mary et lui dire qu’elle est incroyable,SMS
can you text bill and tell him i love him,text,pouvez-vous envoyer un sms à la facture et lui dire que je l’aime,SMS
what do i owe to jcp,bill_balance,qu’est-ce que je dois à jcp,solde_des_factures
what is the amount due on my visa,bill_balance,quel est le montant dû sur mon visa,solde_des_factures
how much do i owe visa,bill_balance,combien dois-je visa,solde_des_factures
how much do you think my rent and electric bills are,bill_balance,combien pensez-vous que mon loyer et mes factures d’électricité sont,solde_des_factures
what would you say my gas and phone bills are at,bill_balance,que diriez-vous que mes factures d’essence et de téléphone sont à,solde_des_factures
i need to know the price of my car payment and insurance please,bill_balance,J’ai besoin de connaître le prix de mon paiement de voiture et de l’assurance s’il vous plaît,solde_des_factures
what price is my credit card and my water bill at,bill_balance,quel est le prix de ma carte de crédit et ma facture d’eau à,solde_des_factures
how much is my water and sewer,bill_balance,combien coûte mon eau et mes égouts,solde_des_factures
how much do i need to pay for my electricity and water bills,bill_balance,combien dois-je payer pour mes factures d’électricité et d’eau,solde_des_factures
what is the cost of my rent and water bills,bill_balance,quel est le coût de mon loyer et de mes factures d’eau,solde_des_factures
how much are my rent and cable,bill_balance,combien sont mon loyer et mon câble,solde_des_factures
how much does my water and electricity cost,bill_balance,combien coûtent mon eau et mon électricité,solde_des_factures
what do i owe this month on all my bills,bill_balance,qu’est-ce que je dois ce mois-ci sur toutes mes factures,solde_des_factures
"i think all my bills are paid, but can you double check",bill_balance,"Je pense que toutes mes factures sont payées, mais pouvez-vous revérifier",solde_des_factures
"i think i owe about 100 left on my bills, am i forgetting anything",bill_balance,"Je pense que je dois environ 100 laissé sur mes factures, suis-je oublier quoi que ce soit",solde_des_factures
what are my bills this month,bill_balance,quelles sont mes factures ce mois-ci,solde_des_factures
what does my cable bill look like,bill_balance,à quoi ressemble ma facture de câble,solde_des_factures
has my electricity bill increased this month how much,bill_balance,ma facture d’électricité a-t-elle augmenté ce mois-ci combien,solde_des_factures
how expensive is my internet,bill_balance,combien coûte mon Internet,solde_des_factures
how much will my monthly bill be,bill_balance,quel sera le montant de ma facture mensuelle,solde_des_factures
what are my total bills this month,bill_balance,quelles sont mes factures totales ce mois-ci,solde_des_factures
what will i be paying for utilities this month,bill_balance,qu’est-ce que je vais payer pour les services publics ce mois-ci,solde_des_factures
how much is my telephone bill this month,bill_balance,combien coûte ma facture de téléphone ce mois-ci,solde_des_factures
how much is due for my water bill,bill_balance,combien est dû pour ma facture d’eau,solde_des_factures
how much do i have to pay this month,bill_balance,combien dois-je payer ce mois-ci,solde_des_factures
tell me my water bill please,bill_balance,dites-moi ma facture d’eau s’il vous plaît,solde_des_factures
is the phone bill the same as last month,bill_balance,la facture de téléphone est-elle la même que le mois dernier?,solde_des_factures
whens my insurance due and how much does it cost,bill_balance,quand mon assurance est-elle due et combien coûte-t-elle,solde_des_factures
how much is the car bill this month,bill_balance,combien coûte la facture de voiture ce mois-ci,solde_des_factures
what is the electricity bill,bill_balance,quelle est la facture d’électricité,solde_des_factures
can i share my location with david,share_location,puis-je partager mon emplacement avec david,emplacement_de_partage
please send my location to kevin and also to lucy,share_location,s’il vous plaît envoyer mon emplacement à kevin et aussi à lucy,emplacement_de_partage
how do i share my location with kate and mike,share_location,comment puis-je partager mon emplacement avec kate et mike,emplacement_de_partage
can you let michael and julie know my location,share_location,pouvez-vous faire savoir à Michael et Julie mon emplacement,emplacement_de_partage
please let lisa and chris know my location information,share_location,s’il vous plaît laissez lisa et chris connaître mes informations de localisation,emplacement_de_partage
make my location available with david and kate,share_location,rendre mon emplacement disponible avec david et kate,emplacement_de_partage
i need to give my location to macy and george,share_location,J’ai besoin de donner mon emplacement à macy et george,emplacement_de_partage
i'd like for this person to know my location,share_location,J’aimerais que cette personne connaisse mon emplacement,emplacement_de_partage
can you indicate my location to my friend,share_location,pouvez-vous indiquer mon emplacement à mon ami,emplacement_de_partage
share my location with this person,share_location,partager mon emplacement avec cette personne,emplacement_de_partage
send my location to this individual,share_location,envoyer mon emplacement à cette personne,emplacement_de_partage
what is my current location,share_location,quel est mon emplacement actuel,emplacement_de_partage
share location with john,share_location,partager l’emplacement avec john,emplacement_de_partage
give ann and scott my location,share_location,donnez à Ann et Scott mon emplacement,emplacement_de_partage
could you inform ann and scott of my location,share_location,pourriez-vous informer ann et scott de mon emplacement,emplacement_de_partage
let ann and scott know where i am,share_location,laissez ann et scott savoir où je suis,emplacement_de_partage
will you make sure ann and scott know my location,share_location,allez-vous vous assurer qu’Ann et Scott connaissent mon emplacement,emplacement_de_partage
tell ann and scott where i am,share_location,dire à Ann et Scott où je suis,emplacement_de_partage
tell david my location,share_location,dire à david mon emplacement,emplacement_de_partage
send david my location,share_location,envoyer à david mon emplacement,emplacement_de_partage
tell my location to david,share_location,dire mon emplacement à david,emplacement_de_partage
tell david where i am,share_location,dire à David où je suis,emplacement_de_partage
share location with david,share_location,partager l’emplacement avec david,emplacement_de_partage
show allison how to get to me,share_location,montrez à allison comment me rendre,emplacement_de_partage
send my location to sis,share_location,envoyer mon emplacement à sis,emplacement_de_partage
show cody where i am,share_location,montrer cody où je suis,emplacement_de_partage
share my location to susan,share_location,partager mon emplacement à susan,emplacement_de_partage
share my current location with kristen,share_location,partager mon emplacement actuel avec kristen,emplacement_de_partage
send sarah my current location,share_location,envoyer sarah mon emplacement actuel,emplacement_de_partage
please send my location to rob and mary,share_location,s’il vous plaît envoyer mon emplacement pour voler et marie,emplacement_de_partage
how do i get stuff with visa points,redeem_rewards,comment puis-je obtenir des choses avec des points de visa,échanger_des_récompenses
what are my mastercard points good for,redeem_rewards,à quoi mes points mastercard sont-ils bons,échanger_des_récompenses
how many points do i have to cash,redeem_rewards,combien de points dois-je encaisser,échanger_des_récompenses
where can i cash out my card points,redeem_rewards,où puis-je encaisser mes points de carte,échanger_des_récompenses
what do i have to do to use my credit points acquired through purchases,redeem_rewards,que dois-je faire pour utiliser mes points de crédit acquis par le biais d’achats,échanger_des_récompenses
how do i use my card reward points for my next flight,redeem_rewards,comment puis-je utiliser mes points de récompense de carte pour mon prochain vol,échanger_des_récompenses
how do i go about getting cash for my card points accumulated,redeem_rewards,comment puis-je obtenir de l’argent pour mes points de carte accumulés,échanger_des_récompenses
tell me how to get my points from credit card use cashed in,redeem_rewards,dites-moi comment obtenir mes points de l’utilisation de la carte de crédit encaissés,échanger_des_récompenses
i want to use my card reward points,redeem_rewards,Je veux utiliser mes points de récompense de carte,échanger_des_récompenses
can i redeem my points by transferring them to someone as a gift,redeem_rewards,puis-je échanger mes points en les transférant à quelqu’un en cadeau,échanger_des_récompenses
can i redeem my points on gas,redeem_rewards,puis-je échanger mes points sur l’essence,échanger_des_récompenses
can i redeem my points for flights,redeem_rewards,puis-je échanger mes points contre des vols,échanger_des_récompenses
can i get cash back for my points,redeem_rewards,puis-je obtenir une remise en argent pour mes points,échanger_des_récompenses
can i use my points to pay my credit card,redeem_rewards,puis-je utiliser mes points pour payer ma carte de crédit,échanger_des_récompenses
what are the steps to get my rewards for my visa card,redeem_rewards,quelles sont les étapes pour obtenir mes récompenses pour ma carte visa,échanger_des_récompenses
how can i cash out my rewards for a visa card,redeem_rewards,comment puis-je encaisser mes récompenses pour une carte visa,échanger_des_récompenses
how can i claim my rewards for my visa card,redeem_rewards,comment puis-je réclamer mes récompenses pour ma carte visa,échanger_des_récompenses
how can i get my rewards for my master card,redeem_rewards,comment puis-je obtenir mes récompenses pour ma carte principale,échanger_des_récompenses
where would i get my rewards for my master card,redeem_rewards,où puis-je obtenir mes récompenses pour ma carte principale,échanger_des_récompenses
let me cash my credit rewards,redeem_rewards,laissez-moi encaisser mes récompenses de crédit,échanger_des_récompenses
help me redeem my reward points,redeem_rewards,m’aider à échanger mes points de récompense,échanger_des_récompenses
put in a request for cashing in credit points,redeem_rewards,présenter une demande d’encaissement de points de crédit,échanger_des_récompenses
i want to use my credit rewards now,redeem_rewards,Je veux utiliser mes récompenses de crédit maintenant,échanger_des_récompenses
i need to use my credit points,redeem_rewards,J’ai besoin d’utiliser mes points de crédit,échanger_des_récompenses
i need to redeem my visa points,redeem_rewards,J’ai besoin d’échanger mes points visa,échanger_des_récompenses
whats the policy to redeem my visa reward points,redeem_rewards,quelle est la politique pour échanger mes points de récompense visa,échanger_des_récompenses
what can i get with my mastercard points,redeem_rewards,que puis-je obtenir avec mes points mastercard,échanger_des_récompenses
how do i cash in my amex reward points,redeem_rewards,comment puis-je encaisser mes points de récompense amex,échanger_des_récompenses
how do i redeem my visa points,redeem_rewards,comment puis-je échanger mes points visa,échanger_des_récompenses
i want to shop using credit card points,redeem_rewards,Je veux magasiner en utilisant des points de carte de crédit,échanger_des_récompenses
play the song called baby shark,play_music,jouer la chanson appelée bébé requin,jouer_de_la_musique
play the song called wreckless love,play_music,jouer la chanson appelée wreckless love,jouer_de_la_musique
play the song called i want it that way,play_music,jouer la chanson appelée je veux que de cette façon,jouer_de_la_musique
play the song called dancing on the ceiling,play_music,jouer la chanson appelée danser au plafond,jouer_de_la_musique
play the song called amazing grace,play_music,jouer la chanson appelée grâce incroyable,jouer_de_la_musique
get me my slow sounds,play_music,obtenez-moi mes sons lents,jouer_de_la_musique
let me hear my slow songs,play_music,laissez-moi entendre mes chansons lentes,jouer_de_la_musique
pull up the songs under slow,play_music,tirez les chansons sous lent,jouer_de_la_musique
i want to hear my slow playlist,play_music,Je veux entendre ma liste de lecture lente,jouer_de_la_musique
i'm in the mood for slow songs and nothing else,play_music,Je suis d’humeur pour les chansons lentes et rien d’autre,jouer_de_la_musique
"the song that goes, ""starships were meant to fly"", play it",play_music,"la chanson qui dit, « les vaisseaux étaient censés voler », jouez-la",jouer_de_la_musique
"please play that song that goes, ""starships were meant to fly",play_music,"s’il vous plaît jouer cette chanson qui dit, « vaisseaux stellaires étaient destinés à voler",jouer_de_la_musique
"play the song that goes, ""starships were meant to fly",play_music,"jouer la chanson qui dit, « vaisseaux stellaires étaient destinés à voler",jouer_de_la_musique
"can you play the song that goes like, ""starships were meant to fly",play_music,"pouvez-vous jouer la chanson qui va comme, « vaisseaux stellaires étaient destinés à voler",jouer_de_la_musique
"will you play the song that goes like, ""starships were meant to fly",play_music,"voulez-vous jouer la chanson qui va comme, « vaisseaux stellaires étaient destinés à voler",jouer_de_la_musique
drop some beats,play_music,laisser tomber quelques battements,jouer_de_la_musique
turn on top 20 country hits,play_music,activer le top 20 des hits country,jouer_de_la_musique
turn on my tunes,play_music,allumez mes airs,jouer_de_la_musique
please play music by acdc,play_music,s’il vous plaît jouer de la musique par acdc,jouer_de_la_musique
play oldschool rap,play_music,jouer du rap oldschool,jouer_de_la_musique
put on some metallica music,play_music,mettre de la musique metallica,jouer_de_la_musique
play music by ludacris,play_music,jouer de la musique par ludacris,jouer_de_la_musique
bump some jams,play_music,bosser quelques confitures,jouer_de_la_musique
play ludacris hits,play_music,jouer ludacris hits,jouer_de_la_musique
play a song,play_music,jouer une chanson,jouer_de_la_musique
turn on metallicas greatest hits,play_music,activer metallicas plus grands succès,jouer_de_la_musique
put on my 90s playlist,play_music,mettre sur ma liste de lecture des années 90,jouer_de_la_musique
can you play music by led zepplin,play_music,pouvez-vous jouer de la musique par led zepplin,jouer_de_la_musique
lets play some music by korn,play_music,permet de jouer de la musique par korn,jouer_de_la_musique
do play the music by linkin park,play_music,jouer la musique par linkin park,jouer_de_la_musique
i need to add something to my calendar for next tuesday,calendar_update,J’ai besoin d’ajouter quelque chose à mon calendrier pour mardi prochain,mise_à_jour_du_calendrier
please clear my calendar,calendar_update,s’il vous plaît effacer mon calendrier,mise_à_jour_du_calendrier
take the doctor appointment off my calendar please,calendar_update,prendre le rendez-vous chez le médecin de mon calendrier s’il vous plaît,mise_à_jour_du_calendrier
can you add an event to my calendar,calendar_update,pouvez-vous ajouter un événement à mon calendrier,mise_à_jour_du_calendrier
erase all events on friday from my calendar,calendar_update,effacer tous les événements du vendredi de mon calendrier,mise_à_jour_du_calendrier
remove jess's party from my calendar,calendar_update,supprimer la fête de Jess de mon calendrier,mise_à_jour_du_calendrier
delete all calendar entries on march 3,calendar_update,supprimer toutes les entrées du calendrier le 3 mars,mise_à_jour_du_calendrier
delete dentist from my calendar,calendar_update,supprimer dentiste de mon calendrier,mise_à_jour_du_calendrier
cancel doctors appointment from my calendar,calendar_update,annuler le rendez-vous chez le médecin de mon calendrier,mise_à_jour_du_calendrier
erase meeting with jeff from my calendar,calendar_update,effacer la réunion avec jeff de mon calendrier,mise_à_jour_du_calendrier
clear my calendar on feb 28,calendar_update,effacer mon calendrier le 28 février,mise_à_jour_du_calendrier
cancel event scheduled for this afternoon,calendar_update,annuler l’événement prévu cet après-midi,mise_à_jour_du_calendrier
please take off my calendar on saturday the 6th birthday party for john,calendar_update,s’il vous plaît enlever mon calendrier le samedi la fête du 6e anniversaire pour john,mise_à_jour_du_calendrier
i want to take the 8am meeting with sam on monday the 5th off my calendar,calendar_update,Je veux prendre la réunion de 8 heures du matin avec sam le lundi 5 de mon calendrier,mise_à_jour_du_calendrier
please remove lunch with sally that is on my calendar on tuesday the 8th,calendar_update,s’il vous plaît enlever le déjeuner avec sally qui est sur mon calendrier le mardi 8,mise_à_jour_du_calendrier
i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week,calendar_update,"J’ai besoin d’acheter un cadeau d’anniversaire pour sue retiré de mon calendrier, c’est le lundi ou mardi de la semaine dernière",mise_à_jour_du_calendrier
will you remove the dinner with june on saturday the 4th at 7pm from my calendar,calendar_update,allez-vous supprimer le dîner avec juin le samedi 4 à 19h de mon calendrier,mise_à_jour_du_calendrier
can you cancel improv class from my calendar for may 7th,calendar_update,pouvez-vous annuler le cours d’improvisation de mon calendrier pour le 7 mai,mise_à_jour_du_calendrier
clear my calendar for may 3rd,calendar_update,effacer mon calendrier pour le 3 mai,mise_à_jour_du_calendrier
take work from my calendar for may 7th,calendar_update,prendre le travail de mon calendrier pour le 7 mai,mise_à_jour_du_calendrier
clear my calendar for september 6th,calendar_update,effacer mon calendrier pour le 6 septembre,mise_à_jour_du_calendrier
delete jury duty from my calendar for may 7th,calendar_update,supprimer la fonction de juré de mon calendrier pour le 7 mai,mise_à_jour_du_calendrier
remove fencing from my calendar for may 7th,calendar_update,retirer la clôture de mon calendrier pour le 7 mai,mise_à_jour_du_calendrier
clear my calendar for february 29th,calendar_update,effacer mon calendrier pour le 29 février,mise_à_jour_du_calendrier
clear my calendar for april 20th,calendar_update,effacer mon calendrier pour le 20 avril,mise_à_jour_du_calendrier
clear my calendar for november 11th,calendar_update,effacer mon calendrier pour le 11 novembre,mise_à_jour_du_calendrier
remove wrestlemania from my calendar for may 7th,calendar_update,supprimer wrestlemania de mon calendrier pour le 7 mai,mise_à_jour_du_calendrier
what can i do to get rid of this event,calendar_update,que puis-je faire pour me débarrasser de cet événement,mise_à_jour_du_calendrier
what is the best way to remove this appointment,calendar_update,quelle est la meilleure façon de supprimer ce rendez-vous,mise_à_jour_du_calendrier
friday needs to be clear on my calendar,calendar_update,vendredi doit être clair sur mon calendrier,mise_à_jour_du_calendrier
tell me if you are a human or are a computer,are_you_a_bot,dites-moi si vous êtes un humain ou un ordinateur,êtes-vous_un_bot
would you tell me if you are a human or are a computer,are_you_a_bot,me diriez-vous si vous êtes un humain ou si vous êtes un ordinateur,êtes-vous_un_bot
provide me with the knowledge of whether you are a human or are a computer,are_you_a_bot,me fournir la connaissance de savoir si vous êtes un humain ou un ordinateur,êtes-vous_un_bot
let me know if you are a human or are a computer,are_you_a_bot,faites-moi savoir si vous êtes un humain ou un ordinateur,êtes-vous_un_bot
i need to know whether you are a human or are a computer,are_you_a_bot,J’ai besoin de savoir si vous êtes un humain ou un ordinateur,êtes-vous_un_bot
are you real,are_you_a_bot,êtes-vous réel,êtes-vous_un_bot
can you tell me if your a bot,are_you_a_bot,pouvez-vous me dire si vous êtes un bot,êtes-vous_un_bot
i want to know if your a bot,are_you_a_bot,Je veux savoir si vous êtes un bot,êtes-vous_un_bot
is this a bot,are_you_a_bot,est-ce un bot,êtes-vous_un_bot
i think your a bot,are_you_a_bot,Je pense que vous êtes un bot,êtes-vous_un_bot
is it true your a real person,are_you_a_bot,est-il vrai que vous êtes une personne réelle,êtes-vous_un_bot
are you a person that's real,are_you_a_bot,êtes-vous une personne qui est réelle,êtes-vous_un_bot
are you actually a person,are_you_a_bot,êtes-vous réellement une personne,êtes-vous_un_bot
are you really real,are_you_a_bot,êtes-vous vraiment réel,êtes-vous_un_bot
your a bot aren't you,are_you_a_bot,vous êtes un bot n’est-ce pas,êtes-vous_un_bot
could you be human,are_you_a_bot,pourriez-vous être humain,êtes-vous_un_bot
could you be a person,are_you_a_bot,pourriez-vous être une personne,êtes-vous_un_bot
are you human,are_you_a_bot,êtes-vous humain,êtes-vous_un_bot
are you a human or ai computer based,are_you_a_bot,êtes-vous un humain ou un ordinateur d’intelligence artificielle,êtes-vous_un_bot
would you call yourself a human or a computer,are_you_a_bot,vous appelleriez-vous un humain ou un ordinateur,êtes-vous_un_bot
how do you describe yourself: as a computer or a human,are_you_a_bot,comment vous décrivez-vous: comme un ordinateur ou un humain,êtes-vous_un_bot
are you computer or human,are_you_a_bot,êtes-vous un ordinateur ou un humain,êtes-vous_un_bot
would most people say you are a computer or a human,are_you_a_bot,la plupart des gens diraient-ils que vous êtes un ordinateur ou un humain,êtes-vous_un_bot
are you real or a computer,are_you_a_bot,êtes-vous réel ou un ordinateur,êtes-vous_un_bot
are you a computer generated voice,are_you_a_bot,êtes-vous une voix générée par ordinateur,êtes-vous_un_bot
am i talking to a real live person,are_you_a_bot,est-ce que je parle à une vraie personne en direct,êtes-vous_un_bot
is your voice from a human or is it synthesized,are_you_a_bot,est votre voix d’un humain ou est-elle synthétisée,êtes-vous_un_bot
are you a person or artificial intelligence,are_you_a_bot,êtes-vous une personne ou une intelligence artificielle,êtes-vous_un_bot
could you tell me if you're a real person,are_you_a_bot,pourriez-vous me dire si vous êtes une personne réelle,êtes-vous_un_bot
are you a person or robot,are_you_a_bot,êtes-vous une personne ou un robot,êtes-vous_un_bot
can i get to work on my fuel tank,gas,puis-je me rendre au travail sur mon réservoir de carburant,gaz
can i get to susan's house with my current tank,gas,puis-je me rendre à la maison de Susan avec mon réservoir actuel,gaz
do i have enough gas to get home,gas,ai-je assez d’essence pour rentrer à la maison,gaz
do i have enough fuel to travel to san diego from here,gas,ai-je assez de carburant pour voyager à San Diego d’ici,gaz
will i make it to my current destination on this fuel tank,gas,vais-je me rendre à ma destination actuelle sur ce réservoir de carburant,gaz
